SEP,Brain Type,Partial Run Supported,Partial Run Technology Type,Partial Run Technology Type ID
TSRCreateSingleFrame_sync34_IDendSystemAlign_si10,2FOV,False,TSR,0
TSRCreateSingleFrame_sync35_IDendSystemAlign_si11,2FOV,False,TSR,0
TSRCreateSingleFrame_sync36_IDendSystemAlign_si12,2FOV,False,TSR,0
TSRCreateSingleFrame_sync37_IDendSystemAlign_si13,2FOV,False,TSR,0
TSRCreateSingleFrame_sync38_IDendSystemAlign_si14,2FOV,False,TSR,0
TSRCreateSingleFrame_sync39_IDendSystemAlign_si15,2FOV,False,TSR,0
TSRCreateSingleFrame_sync40_IDendSystemAlign_si16,2FOV,False,TSR,0
TSRCreateSingleFrame_sync41_IDendSystemAlign_si17,2FOV,False,TSR,0
TSRCreateSingleFrame_sync42_IDendSystemAlign_si18,2FOV,False,TSR,0
TSRCreateSingleFrame_sync43_IDendSystemAlign_si19,2FOV,False,TSR,0
TSRCreateSingleFrame_sync44_IDendSystemAlign_si20,2FOV,False,TSR,0
TSRCreateSingleFrame_sync45_IDendSystemAlign_si21,2FOV,False,TSR,0
TSRCreateSingleFrame_sync46_IDendSystemAlign_si22,2FOV,False,TSR,0
TSRMFDetectionChainPar,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync1_TSRMF_CHAIN_TASK_si0,2FOV,False,TSR,0
TSRMF_CIRCULAR_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync2_TSRMF_CHAIN_TASK_si1,2FOV,False,TSR,0
TSRMF_TRIANGULAR_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMF_RECTANGULAR_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync3_TSRMF_CHAIN_TASK_si2,2FOV,False,TSR,0
TSRMF_CRS_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync4_TSRMF_CHAIN_TASK_si3,2FOV,False,TSR,0
TSRMF_TFL_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync5_TSRMF_CHAIN_TASK_si4,2FOV,False,TSR,0
TSRMF_HORIZONTAL_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync6_TSRMF_CHAIN_TASK_si5,2FOV,False,TSR,0
TSRMF_TUNNEL_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync7_TSRMF_CHAIN_TASK_si6,2FOV,False,TSR,0
TSRMF_POLES_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync8_TSRMF_CHAIN_TASK_si7,2FOV,False,TSR,0
TSRMF_ROAD_MARKS_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync9_TSRMF_CHAIN_TASK_si8,2FOV,False,TSR,0
TSRMF_ROAD_LINES_NARROW_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync10_TSRMF_CHAIN_TASK_si9,2FOV,False,TSR,0
TSRMF_ROAD_LINES_WIDE_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync11_TSRMF_CHAIN_TASK_si10,2FOV,False,TSR,0
TSRMF_JUNCTION_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync12_TSRMF_CHAIN_TASK_si11,2FOV,False,TSR,0
TSRMF_LANES_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync13_TSRMF_CHAIN_TASK_si12,2FOV,False,TSR,0
TSRMF_SEWAGE_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync14_TSRMF_CHAIN_TASK_si13,2FOV,False,TSR,0
TSRMF_TFL_SPOT_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync15_TSRMF_CHAIN_TASK_si14,2FOV,False,TSR,0
TSRMF_TFL_STRUCTURE_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync16_TSRMF_CHAIN_TASK_si15,2FOV,False,TSR,0
TSRMF_INNER_RECTS_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync17_TSRMF_CHAIN_TASK_si16,2FOV,False,TSR,0
TSRMF_TFL_STRUCTURE_IGNORE_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync18_TSRMF_CHAIN_TASK_si17,2FOV,False,TSR,0
TSRMF_LAMPS_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync19_TSRMF_CHAIN_TASK_si18,2FOV,False,TSR,0
TSRMF_TFL_SINGLE_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync20_TSRMF_CHAIN_TASK_si19,2FOV,False,TSR,0
TSRMF_GATES_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync21_TSRMF_CHAIN_TASK_si20,2FOV,False,TSR,0
TSRMF_SPOTS_ANALYZER_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync22_TSRMF_CHAIN_TASK_si21,2FOV,False,TSR,0
TSRMF_BIGCA_sync1_TSRMF_HIGH_LEVEL_SYNC,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync23_TSRMF_CHAIN_TASK_si22,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync24_TSRMF_CHAIN_TASK_DONE_si0,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync25_TSRMF_CHAIN_TASK_DONE_si1,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync26_TSRMF_CHAIN_TASK_DONE_si2,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync27_TSRMF_CHAIN_TASK_DONE_si3,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync28_TSRMF_CHAIN_TASK_DONE_si4,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync29_TSRMF_CHAIN_TASK_DONE_si5,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync30_TSRMF_CHAIN_TASK_DONE_si6,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync31_TSRMF_CHAIN_TASK_DONE_si7,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync32_TSRMF_CHAIN_TASK_DONE_si8,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync33_TSRMF_CHAIN_TASK_DONE_si9,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync34_TSRMF_CHAIN_TASK_DONE_si10,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync35_TSRMF_CHAIN_TASK_DONE_si11,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync36_TSRMF_CHAIN_TASK_DONE_si12,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync37_TSRMF_CHAIN_TASK_DONE_si13,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync38_TSRMF_CHAIN_TASK_DONE_si14,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync39_TSRMF_CHAIN_TASK_DONE_si15,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync40_TSRMF_CHAIN_TASK_DONE_si16,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync41_TSRMF_CHAIN_TASK_DONE_si17,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync42_TSRMF_CHAIN_TASK_DONE_si18,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync43_TSRMF_CHAIN_TASK_DONE_si19,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync44_TSRMF_CHAIN_TASK_DONE_si20,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync45_TSRMF_CHAIN_TASK_DONE_si21,2FOV,False,TSR,0
TSRMFDetectionChainPar_sync46_TSRMF_CHAIN_TASK_DONE_si22,2FOV,False,TSR,0
runTSRPointsTracking,2FOV,False,TSR,0
TSRPointTrackerFinalizeFrame,2FOV,False,TSR,0
pyrCropAllocateTokenMemory,2FOV,False,N/A,N/A
TSRMFFinalize3d,2FOV,False,TSR,0
TSRSuppSignsBeginFrame,2FOV,False,TSR,0
TSRSuppSignsEndFrame,2FOV,False,TSR,0
sliVisionOnly,2FOV,False,N/A,N/A
TSRCreateSingleFrameRoadMarkings_WIDE,2FOV,False,TSR,0
TSRCreateSingleFrameRoadMarkings_NARROW,2FOV,False,TSR,0
TSRCreateSingleFrameRoadMarkings,2FOV,False,TSR,0
TSRCreateFinalResultsRoadMarkings,2FOV,False,TSR,0
frameDebugTSRAttention,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync1_TSR_RM_MF_CHAIN_TASK_si0,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync2_TSR_RM_MF_CHAIN_TASK_si1,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync3_TSR_RM_MF_CHAIN_TASK_si2,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync4_TSR_RM_MF_CHAIN_TASK_si3,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync5_TSR_RM_MF_CHAIN_TASK_si4,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync6_TSR_RM_MF_CHAIN_TASK_si5,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync7_TSR_RM_MF_CHAIN_TASK_si6,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync8_TSR_RM_MF_CHAIN_TASK_si7,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync9_TSR_RM_MF_CHAIN_TASK_si8,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync10_TSR_RM_MF_CHAIN_TASK_si9,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync11_TSR_RM_MF_CHAIN_TASK_si10,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync12_TSR_RM_MF_CHAIN_TASK_si11,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync13_TSR_RM_MF_CHAIN_TASK_si12,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync14_TSR_RM_MF_CHAIN_TASK_si13,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync15_TSR_RM_MF_CHAIN_TASK_si14,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync16_TSR_RM_MF_CHAIN_TASK_si15,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync17_TSR_RM_MF_CHAIN_TASK_si16,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync18_TSR_RM_MF_CHAIN_TASK_si17,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync19_TSR_RM_MF_CHAIN_TASK_si18,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync20_TSR_RM_MF_CHAIN_TASK_si19,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync21_TSR_RM_MF_CHAIN_TASK_si20,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync22_TSR_RM_MF_CHAIN_TASK_si21,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync23_TSR_RM_MF_CHAIN_TASK_si22,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync24_TSR_RM_MF_CHAIN_TASK_DONE_si0,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync25_TSR_RM_MF_CHAIN_TASK_DONE_si1,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync26_TSR_RM_MF_CHAIN_TASK_DONE_si2,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync27_TSR_RM_MF_CHAIN_TASK_DONE_si3,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync28_TSR_RM_MF_CHAIN_TASK_DONE_si4,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync29_TSR_RM_MF_CHAIN_TASK_DONE_si5,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync30_TSR_RM_MF_CHAIN_TASK_DONE_si6,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync31_TSR_RM_MF_CHAIN_TASK_DONE_si7,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync32_TSR_RM_MF_CHAIN_TASK_DONE_si8,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync33_TSR_RM_MF_CHAIN_TASK_DONE_si9,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync34_TSR_RM_MF_CHAIN_TASK_DONE_si10,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync35_TSR_RM_MF_CHAIN_TASK_DONE_si11,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync36_TSR_RM_MF_CHAIN_TASK_DONE_si12,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync37_TSR_RM_MF_CHAIN_TASK_DONE_si13,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync38_TSR_RM_MF_CHAIN_TASK_DONE_si14,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync39_TSR_RM_MF_CHAIN_TASK_DONE_si15,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync40_TSR_RM_MF_CHAIN_TASK_DONE_si16,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync41_TSR_RM_MF_CHAIN_TASK_DONE_si17,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync42_TSR_RM_MF_CHAIN_TASK_DONE_si18,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync43_TSR_RM_MF_CHAIN_TASK_DONE_si19,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync44_TSR_RM_MF_CHAIN_TASK_DONE_si20,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync45_TSR_RM_MF_CHAIN_TASK_DONE_si21,2FOV,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync46_TSR_RM_MF_CHAIN_TASK_DONE_si22,2FOV,False,TSR,0
TSRMFUpdateTracked,2FOV,False,TSR,0
updateMEMemoryCollection,2FOV,True,TSR,0
MEMemSetTSRData,2FOV,False,TSR,0
meMemPreProcess,2FOV,False,N/A,N/A
SemanticLanesDescriptionCollectFeatures,2FOV,False,N/A,N/A
SemanticLanesDescriptionMF,2FOV,False,N/A,N/A
SemanticLanesDescriptionFinalizeFrame,2FOV,False,N/A,N/A
sceneConstructionUpdateHighLevelDecider,2FOV,False,N/A,N/A
TSRSetNumOfLanesInfo,2FOV,False,TSR,0
meMemSetLaneData,2FOV,False,N/A,N/A
meMemSetLaneAssignmentInformation,2FOV,False,N/A,N/A
MEMemlaneAssignmentDecision,2FOV,False,MEMem,11
TSRMFFinalizeFrame,2FOV,False,TSR,0
updateGPSState,2FOV,True,TSR,0
runSLCRelevanceModel,2FOV,True,TSR,0
runDSREMSensingCracks,2FOV,False,N/A,N/A
TSR_OCRBeginFrame,2FOV,False,TSR,0
TSR_OCREndFrame,2FOV,False,TSR,0
SLIRoadMarkingsFinalizeFrame,2FOV,False,N/A,N/A
SemanticLanesDescriptionWriteItrk,2FOV,False,N/A,N/A
vclManageApprovedAllClqs,2FOV,False,N/A,N/A
vclUpdateHRSpotsAssociation,2FOV,False,N/A,N/A
vclSaveDataForVD3D_EndMfApproval,2FOV,False,N/A,N/A
vclRegisterPathInfo,2FOV,False,N/A,N/A
vclCliquesDropPointsPredict,2FOV,False,N/A,N/A
vclCliquesDropPointsCorrect,2FOV,False,N/A,N/A
vclUpdateParallelityTable,2FOV,False,N/A,N/A
runLaneAssignment2D,2FOV,False,N/A,N/A
updateDecision,2FOV,False,N/A,N/A
registerNewFrameFCW_dsdtCalculation,2FOV,False,N/A,N/A
VD3DCalcFCWModels,2FOV,False,N/A,N/A
vclUpdateDsDtByFCW,2FOV,False,N/A,N/A
findCIPV2D,2FOV,False,N/A,N/A
vclSetCIPVPointer,2FOV,False,N/A,N/A
updateNavigationDataForCIPV2D,2FOV,False,N/A,N/A
updateFCWDistance,2FOV,False,N/A,N/A
updateDrivingScenario,2FOV,False,N/A,N/A
calcLDWcustomerWarningScheme,2FOV,False,N/A,N/A
updateDrivingScenarioModel,2FOV,False,N/A,N/A
VD3DfillSAEgoData,2FOV,False,N/A,N/A
VD3DEstimateState,2FOV,False,N/A,N/A
updateDistanceFor3DTokens,2FOV,False,N/A,N/A
vclCalcFriendOrFoeImagePlane,2FOV,False,N/A,N/A
vclCalcFriendOrFoeNew,2FOV,False,N/A,N/A
registerVclInPath,2FOV,False,N/A,N/A
pyrCropAllocateTokenMemory,2FOV,False,N/A,N/A
pyrCropAllocateTokenMemory,2FOV,False,N/A,N/A
pyrCropAllocateTokenMemory,2FOV,False,N/A,N/A
pyrCropAllocateTokenMemory,2FOV,False,N/A,N/A
cvFcwObjectsUpdate,2FOV,False,N/A,N/A
cvFcwFrameUpdate,2FOV,False,N/A,N/A
cvFcwObjectsUpdate,2FOV,False,N/A,N/A
cvFcwFrameUpdate,2FOV,False,N/A,N/A
VD3DimageLaneAssignment,2FOV,False,N/A,N/A
VD3DUpdateMobilityStatus,2FOV,False,N/A,N/A
VD3DupdateDropPointsForEMS,2FOV,False,N/A,N/A
VD3DRegisterPathInfo,2FOV,False,N/A,N/A
VD3DParking,2FOV,False,N/A,N/A
VD3DDropPointsPredict,2FOV,False,N/A,N/A
VD3DDropPointsCorrect,2FOV,False,N/A,N/A
VD3DUpdateParallelityTable,2FOV,False,N/A,N/A
runLaneAssignment3D,2FOV,False,N/A,N/A
VD3DAsilCompareFAPredictions,2FOV,False,N/A,N/A
updateFrameInputT1,2FOV,False,N/A,N/A
updateCIPVfor3DTokens,2FOV,False,N/A,N/A
vclCalcFCW_Decision,2FOV,False,N/A,N/A
vclCalcFCW_Decision,2FOV,False,N/A,N/A
calcLDWcustomerDriverIntention,2FOV,False,N/A,N/A
findCIPV3D,2FOV,False,N/A,N/A
finalizeCIPVfor3DTokens,2FOV,False,N/A,N/A
calcPathModel3D,2FOV,False,N/A,N/A
VD3DReportMovement,2FOV,False,N/A,N/A
VD3DHasCutCalc,2FOV,False,N/A,N/A
VD3DCCICalc,2FOV,False,N/A,N/A
releaseObsoleteFCWtokens,2FOV,False,N/A,N/A
pyrCropAllocateTokenMemory,2FOV,False,N/A,N/A
pyrCropAllocateTokenMemory,2FOV,False,N/A,N/A
vclEndFrame,2FOV,False,N/A,N/A
vclStorePreAppBikeClqs,2FOV,False,N/A,N/A
vclMatching,2FOV,False,N/A,N/A
vclCliquercliquerfillVCLColIF,2FOV,False,N/A,N/A
vclUpdateAsilSafeStatus,2FOV,False,N/A,N/A
setRelevanceData,2FOV,True,TSR,0
updateFOE,2FOV,True,TSR,0
killingDead,2FOV,True,TSR,0
sliContinuousVision,2FOV,False,N/A,N/A
sliVisionOnlyEndFrame,2FOV,False,N/A,N/A
sceneConstructionHWEDecision,2FOV,False,N/A,N/A
sceneConstructionFinalizeFrame,2FOV,False,N/A,N/A
sceneConstructionSetRoadData,2FOV,False,N/A,N/A
SLIendOfFrame,2FOV,True,TSR,0
TSRSetSLIInfo,2FOV,False,TSR,0
TSRSetRoadMarkingsInfo,2FOV,False,TSR,0
TSRSetMCInfo,2FOV,False,TSR,0
calcTSROutOfCalibFailsafe,2FOV,False,TSR,0
wmbcFillModelIF,2FOV,True,WMBC,9
autofix,2FOV,False,N/A,N/A
pitchMismatchValidator,2FOV,False,N/A,N/A
hrSpotsPrepareSharedData,2FOV,True,hrSpots,10
hrSpotsUpdateLoadBalanceDecision,2FOV,True,hrSpots,10
hrSpotsUpdateAutofix,2FOV,True,hrSpots,10
saveSSFSDataForNextFrame,2FOV,False,N/A,N/A
pyrCropAllocateTokenMemory,2FOV,False,N/A,N/A
meMemSetCIPV,2FOV,False,N/A,N/A
calcSunRay_sync1_sunRayWaitVcl,2FOV,False,N/A,N/A
calcSunFailsafes_sync3_sunCalcTaskDone,2FOV,False,N/A,N/A
calcBlur_sync3_waitForVclEndFrame,2FOV,False,N/A,N/A
VD3DCleanKilledVD2DPostCorrect,2FOV,False,N/A,N/A
VD3DDeleteKilledVcls,2FOV,False,N/A,N/A
updateNavigationDataForCIPV3D,2FOV,False,N/A,N/A
updateDropPointsForCipv3D,2FOV,False,N/A,N/A
updateDropPointsForCipv2D,2FOV,False,N/A,N/A
pedFcwCopyDropPoints,2FOV,True,Pedestrians,15
cvRoadSlopeTracking,2FOV,False,N/A,N/A
VD3DEndFrame,2FOV,False,N/A,N/A
saveRoadDataInLAForNextFrame,2FOV,False,N/A,N/A
saveRoadDataForNextFrame,2FOV,False,N/A,N/A
cvFcwFrameState,2FOV,False,N/A,N/A
cvFcwFrameState,2FOV,False,N/A,N/A
cvFcwfillIF,2FOV,True,Pedestrians,15
cvRegisterCandidateForRoadTracker,2FOV,False,N/A,N/A
VD3DMakeReportDecision,2FOV,False,N/A,N/A
VD3DInitFastVcls,2FOV,False,N/A,N/A
VD3DSAFillObs,2FOV,False,N/A,N/A
updatePathCollision,2FOV,False,N/A,N/A
calcUnifiedDNNFailsafes_sync10_unifiedDNNCalcTaskDone,2FOV,False,N/A,N/A
WMEM_post,2FOV,False,N/A,N/A
WMEM_post_sync1_wm_em_startEmPost_si0,2FOV,False,N/A,N/A
SCM_getVDData,2FOV,False,SCM,14
RFDcalcMaxDist,2FOV,False,N/A,N/A
FillVd3dInfoForNSF,2FOV,False,N/A,N/A
ChipDSO_filterDSOPointsandSend,2FOV,False,N/A,N/A
WMEM_post_sync2_wm_em_syncEmPost_si0,2FOV,False,N/A,N/A
WMEM_post_sync3_wm_em_startEmPost_si1,2FOV,False,N/A,N/A
WMEM_post_sync4_wm_em_syncEmPost_si1,2FOV,False,N/A,N/A
WMEM_post_sync5_wm_em_startEmPost_si2,2FOV,False,N/A,N/A
WMEM_post_sync6_wm_em_syncEmPost_si2,2FOV,False,N/A,N/A
roadProfile_post,2FOV,False,roadProfile,6
roadProfile_updateExternalModels,2FOV,False,roadProfile,6
VD3DAssociateMFToVehileForNextFrame,2FOV,False,N/A,N/A
OnlineCalibration_UpdateDriverProfileInput,2FOV,True,OnlineCalibration,19
pedNNAttentionMCT1_sync1_ped_sfda_attention_task,2FOV,False,N/A,N/A
pedNNAttentionMCT1_sync2_ped_sfda_attention_task,2FOV,False,N/A,N/A
pedNNAttention,2FOV,True,Pedestrians,15
sfAsilValidation,2FOV,True,Pedestrians,15
cliquerPrepareCreateCliques,2FOV,True,Pedestrians,15
cliquerAlignNNPart1,2FOV,True,Pedestrians,15
cliquerCreateCliquesPart5,2FOV,True,Pedestrians,15
cliquerCreateCliquesPart1_T2,2FOV,True,Pedestrians,15
cliquerCreateCliquesPart6,2FOV,True,Pedestrians,15
filterCliquesSplitCliques,2FOV,False,N/A,N/A
filterCliquesSetPose,2FOV,True,Pedestrians,15
filterCliquesPrune,2FOV,False,N/A,N/A
filterCliquesPedObjBig,2FOV,False,N/A,N/A
filterCliquesMCRunBackBoneBig,2FOV,False,N/A,N/A
filterCliquesClassifySmall,2FOV,False,N/A,N/A
filterCliquesClassifyClose,2FOV,False,N/A,N/A
filterCliquesClassifyBig,2FOV,False,N/A,N/A
filterCliquesClassifyNN,2FOV,True,Pedestrians,15
pedOrBikeMF,2FOV,True,Pedestrians,15
pedOrBicycleMF,2FOV,True,Pedestrians,15
postCrossBicycleCheck,2FOV,True,Pedestrians,15
filterCliquesClassifier,2FOV,True,Pedestrians,15
crossingLegsMF,2FOV,True,Pedestrians,15
updateCrossingBicycleDecision,2FOV,True,Pedestrians,15
filterCliquesFinalFilters,2FOV,True,Pedestrians,15
pedApproveMFObjectsPart1,2FOV,True,Pedestrians,15
pedApproveMFObjectsPart2,2FOV,True,Pedestrians,15
uniteT1andT2Cliques,2FOV,True,Pedestrians,15
cliquerKillMatched,2FOV,True,Pedestrians,15
pedUpdateFSData,2FOV,True,Pedestrians,15
pedFrameEnd,2FOV,True,Pedestrians,15
pyrCropAllocateTokenMemory,2FOV,False,N/A,N/A
pyrCropGarbageCollector,2FOV,False,N/A,N/A
pedUpdateModelIF,2FOV,True,Pedestrians,15
updatePedCliquesInfo,2FOV,True,Pedestrians,15
vclCheckOverlaps,2FOV,False,N/A,N/A
roadUpdatePedestriansMasking,2FOV,False,road,12
pedAddPedsToITrackFile,2FOV,True,Pedestrians,15
LC_pedsDetectionUpdate,2FOV,True,Pedestrians,15
updateDriverActivity_PEDS_C1,2FOV,True,Pedestrians,15
pedFCWupdateNightStatus,2FOV,False,N/A,N/A
TSRSetPedestrianInfo,2FOV,False,TSR,0
TSREndOfMEFeaturesCollectorModule,2FOV,False,TSR,0
LC_done,2FOV,False,N/A,N/A
maSSk_endFramePED,2FOV,False,N/A,N/A
maSSk_endFrame,2FOV,False,N/A,N/A
copyVdPedRelIF,2FOV,True,Pedestrians,15
collisionHarvest_sync5_collisionHarvestTaskDone,2FOV,False,collision,18
calcGenericFsFeatures_sync5_genFeaturesCalcTaskDone,2FOV,False,N/A,N/A
calcFogAndRainFailsafes_sync6_fogAndRainCalcTaskDone,2FOV,False,N/A,N/A
endFailSafes,2FOV,False,N/A,N/A
wmbcPrepareInputEndFrame,2FOV,True,WMBC,9
vclFinalizeHW,2FOV,False,N/A,N/A
vclFinalizeAllWarnings,2FOV,False,N/A,N/A
updateDriverActivity_VCL_C1,2FOV,False,N/A,N/A
AebHmiFrameUpdate,2FOV,True,Pedestrians,15
AebHmiPrepareNextFrame,2FOV,True,Pedestrians,15
vclFinalizeAllWarnings,2FOV,False,N/A,N/A
updateDriverActivity_VCL_C1,2FOV,False,N/A,N/A
AebHmiFrameUpdate,2FOV,True,Pedestrians,15
updatePLMInputs,2FOV,False,N/A,N/A
AebHmiPrepareNextFrame,2FOV,True,Pedestrians,15
AEBHmiVerifyOutputRedundancy,2FOV,True,Pedestrians,15
vclFCWcollectEndFrameInputs,2FOV,False,N/A,N/A
roadFillFailSafeData,2FOV,False,road,12
resetFOE,2FOV,True,TSR,0
pedUpdateFailSafeStatus,2FOV,True,Pedestrians,15
pedFcwSetFSData,2FOV,True,Pedestrians,15
meMemSetGeneralDataForProbe,2FOV,False,N/A,N/A
failsafePrepareInputEndFrame,2FOV,False,N/A,N/A
cvFcwFailsafeUpdate,2FOV,False,N/A,N/A
cvEndFrameCollection,2FOV,False,N/A,N/A
calcErrors,2FOV,False,N/A,N/A
WM_roadModelPost,2FOV,False,road,12
VDClqCalcPedsRelation,2FOV,False,N/A,N/A
fillObsOutput,2FOV,False,N/A,N/A
updateReporter18fpsForT1,2FOV,True,Pedestrians,15
fillAsilReporter18fpsForT1,2FOV,True,Pedestrians,15
endRadarFrame,2FOV,False,N/A,N/A
